LOCATION,SUBJECT,TIME,Value
DNK,TRY,1998,87.48867
DNK,TRY,1999,87.872902
DNK,TRY,2000,88.410698
DNK,TRY,2001,87.199196
DNK,TRY,2002,86.016006
DNK,TRY,2003,85.192345
DNK,TRY,2004,85.53891
DNK,TRY,2005,86.435089
DNK,TRY,2006,87.439705
DNK,TRY,2007,87.203529
DNK,TRY,2008,87.843956
DNK,TRY,2009,86.004707
DNK,TRY,2010,85.256737
DNK,TRY,2011,85.386017
DNK,TRY,2012,85.644394
DNK,TRY,2013,85.803421
DNK,TRY,2014,85.325394
DNK,TRY,2015,85.606461
DNK,TRY,2016,85.378372
DNK,TRY,2017,85.923767
DNK,TRY,2018,86.608482
DNK,TRY,2019,87.609886
DNK,TRY,2020,88.269753
DNK,TRY,2021,87.680939
COL,BUPPSRY,2014,72.179565
COL,BUPPSRY,2015,71.94149
COL,BUPPSRY,2016,71.979202
COL,BUPPSRY,2017,71.794205
COL,BUPPSRY,2018,71.09211
COL,BUPPSRY,2019,69.47451
COL,BUPPSRY,2020,61.813076
COL,BUPPSRY,2021,64.825989
COL,TRY,2014,84.353065
COL,TRY,2015,83.759758
COL,TRY,2016,82.525581
COL,TRY,2017,83.000542
COL,TRY,2018,81.974762
COL,TRY,2019,81.359108
COL,TRY,2020,74.228973
COL,TRY,2021,77.346176
COL,UPPSRY_NTRY,2014,76.281158
COL,UPPSRY_NTRY,2015,76.975761
COL,UPPSRY_NTRY,2016,76.484291
COL,UPPSRY_NTRY,2017,75.1996
COL,UPPSRY_NTRY,2018,74.945816
COL,UPPSRY_NTRY,2019,73.817146
COL,UPPSRY_NTRY,2020,65.633812
COL,UPPSRY_NTRY,2021,68.117317
ARG,BUPPSRY,2004,65.440788
ARG,BUPPSRY,2005,65.654251
ARG,BUPPSRY,2006,66.444931
ARG,BUPPSRY,2008,66.380959
ARG,BUPPSRY,2009,65.853905
ARG,BUPPSRY,2010,65.87809
ARG,BUPPSRY,2011,67.032326
ARG,BUPPSRY,2012,67.033287
ARG,BUPPSRY,2013,65.990105
ARG,BUPPSRY,2014,65.421463
ARG,BUPPSRY,2017,65.319916
ARG,BUPPSRY,2018,65.237976
ARG,BUPPSRY,2019,64.698357
ARG,BUPPSRY,2020,58.216255
ARG,BUPPSRY,2021,65.98999
ARG,TRY,2004,85.210709
ARG,TRY,2005,85.825768
ARG,TRY,2006,87.23188
ARG,TRY,2008,86.456985
ARG,TRY,2009,86.653343
ARG,TRY,2010,87.174286
ARG,TRY,2011,87.517441
ARG,TRY,2012,87.057755
ARG,TRY,2013,86.816681
ARG,TRY,2014,86.7799
ARG,TRY,2017,85.47583
ARG,TRY,2018,86.179726
ARG,TRY,2019,86.585098
ARG,TRY,2020,82.458267
ARG,TRY,2021,85.8116
ARG,UPPSRY_NTRY,2004,69.934204
ARG,UPPSRY_NTRY,2005,71.392929
ARG,UPPSRY_NTRY,2006,72.27359
ARG,UPPSRY_NTRY,2008,73.212509
ARG,UPPSRY_NTRY,2009,73.349998
ARG,UPPSRY_NTRY,2010,73.179993
ARG,UPPSRY_NTRY,2011,73.927986
ARG,UPPSRY_NTRY,2012,73.725998
ARG,UPPSRY_NTRY,2013,74.106613
ARG,UPPSRY_NTRY,2014,72.90107
ARG,UPPSRY_NTRY,2017,73.76062
ARG,UPPSRY_NTRY,2018,73.644089
ARG,UPPSRY_NTRY,2019,73.143913
ARG,UPPSRY_NTRY,2020,67.221558
ARG,UPPSRY_NTRY,2021,73.049782
CHL,BUPPSRY,2009,57.076309
CHL,BUPPSRY,2011,59.95084
CHL,BUPPSRY,2013,61.319107
CHL,BUPPSRY,2015,62.158195
CHL,BUPPSRY,2017,62.410728
CHL,BUPPSRY,2020,52.084259
CHL,TRY,2009,82.591125
CHL,TRY,2011,84.29744
CHL,TRY,2013,83.981934
CHL,TRY,2015,84.405441
CHL,TRY,2017,84.466148
CHL,TRY,2020,80.033325
CHL,UPPSRY_NTRY,2009,68.828453
CHL,UPPSRY_NTRY,2011,70.344803
CHL,UPPSRY_NTRY,2013,71.587563
CHL,UPPSRY_NTRY,2015,71.810188
CHL,UPPSRY_NTRY,2017,71.874092
CHL,UPPSRY_NTRY,2020,62.624771
IND,BUPPSRY,2012,37.270351
IND,BUPPSRY,2018,57.166451
IND,BUPPSRY,2019,57.45676
IND,BUPPSRY,2020,61.198318
IND,TRY,2012,39.949623
IND,TRY,2018,62.510967
IND,TRY,2019,61.882214
IND,TRY,2020,62.191349
IND,UPPSRY_NTRY,2012,39.147507
IND,UPPSRY_NTRY,2018,63.483559
IND,UPPSRY_NTRY,2019,62.948265
IND,UPPSRY_NTRY,2020,64.364479
IDN,BUPPSRY,2004,70.765129
IDN,BUPPSRY,2005,70.546555
IDN,BUPPSRY,2006,69.622757
IDN,BUPPSRY,2007,72.562965
IDN,BUPPSRY,2008,71.975693
IDN,BUPPSRY,2009,73.127312
IDN,BUPPSRY,2010,73.803917
IDN,BUPPSRY,2011,73.930084
IDN,BUPPSRY,2012,74.226013
IDN,BUPPSRY,2013,73.573471
IDN,BUPPSRY,2014,73.708832
IDN,BUPPSRY,2015,73.092537
IDN,BUPPSRY,2016,72.363319
IDN,BUPPSRY,2017,73.038063
IDN,BUPPSRY,2018,74.187363
IDN,BUPPSRY,2019,74.770241
IDN,BUPPSRY,2020,73.558708
IDN,BUPPSRY,2021,72.770767
IDN,TRY,2004,77.068466
IDN,TRY,2005,82.540245
IDN,TRY,2006,81.328804
IDN,TRY,2007,74.25769
IDN,TRY,2008,76.766548
IDN,TRY,2009,75.425919
IDN,TRY,2010,78.069321
IDN,TRY,2011,82.229584
IDN,TRY,2012,85.925858
IDN,TRY,2013,85.715721
IDN,TRY,2014,85.601837
IDN,TRY,2015,85.077965
IDN,TRY,2016,85.09465
IDN,TRY,2017,85.070862
IDN,TRY,2018,81.543999
IDN,TRY,2019,84.143768
IDN,TRY,2020,82.309792
IDN,TRY,2021,80.874817
IDN,UPPSRY_NTRY,2004,68.580849
IDN,UPPSRY_NTRY,2005,69.436249
IDN,UPPSRY_NTRY,2006,69.588615
IDN,UPPSRY_NTRY,2007,66.537804
IDN,UPPSRY_NTRY,2008,70.244476
IDN,UPPSRY_NTRY,2009,71.039185
IDN,UPPSRY_NTRY,2010,72.567726
IDN,UPPSRY_NTRY,2011,74.716812
IDN,UPPSRY_NTRY,2012,74.965752
IDN,UPPSRY_NTRY,2013,74.710739
IDN,UPPSRY_NTRY,2014,75.137367
IDN,UPPSRY_NTRY,2015,74.328827
IDN,UPPSRY_NTRY,2016,74.1698
IDN,UPPSRY_NTRY,2017,74.104416
IDN,UPPSRY_NTRY,2018,75.112083
IDN,UPPSRY_NTRY,2019,75.694656
IDN,UPPSRY_NTRY,2020,73.851341
IDN,UPPSRY_NTRY,2021,72.563866
LTU,BUPPSRY,2000,36.659027
LTU,BUPPSRY,2005,46.317135
LTU,BUPPSRY,2006,46.597855
LTU,BUPPSRY,2007,49.111763
LTU,BUPPSRY,2008,42.214924
LTU,BUPPSRY,2009,38.560547
LTU,BUPPSRY,2010,31.624071
LTU,BUPPSRY,2011,32.948956
LTU,BUPPSRY,2012,36.003731
LTU,BUPPSRY,2013,38.94894
LTU,BUPPSRY,2014,48.12862
LTU,BUPPSRY,2015,50.018356
LTU,BUPPSRY,2016,49.252579
LTU,BUPPSRY,2017,52.07909
LTU,BUPPSRY,2018,55.125961
LTU,BUPPSRY,2019,55.206459
LTU,BUPPSRY,2020,54.489285
LTU,BUPPSRY,2021,57.802979
LTU,TRY,2000,80.393715
LTU,TRY,2005,87.520042
LTU,TRY,2006,89.12191
LTU,TRY,2007,89.445465
LTU,TRY,2008,88.930702
LTU,TRY,2009,86.935135
LTU,TRY,2010,86.695938
LTU,TRY,2011,88.284607
LTU,TRY,2012,88.219864
LTU,TRY,2013,88.598808
LTU,TRY,2014,89.392021
LTU,TRY,2015,89.636765
LTU,TRY,2016,91.005623
LTU,TRY,2017,90.661789
LTU,TRY,2018,91.048744
LTU,TRY,2019,91.255867
LTU,TRY,2020,89.881157
LTU,TRY,2021,89.768044
LTU,UPPSRY_NTRY,2000,68.676979
LTU,UPPSRY_NTRY,2005,74.779411
LTU,UPPSRY_NTRY,2006,74.901802
LTU,UPPSRY_NTRY,2007,75.80204
LTU,UPPSRY_NTRY,2008,74.197197
LTU,UPPSRY_NTRY,2009,68.311424
LTU,UPPSRY_NTRY,2010,63.374794
LTU,UPPSRY_NTRY,2011,66.034286
LTU,UPPSRY_NTRY,2012,67.547142
LTU,UPPSRY_NTRY,2013,68.361069
LTU,UPPSRY_NTRY,2014,69.656227
LTU,UPPSRY_NTRY,2015,71.00312
LTU,UPPSRY_NTRY,2016,72.594543
LTU,UPPSRY_NTRY,2017,73.441284
LTU,UPPSRY_NTRY,2018,75.150528
LTU,UPPSRY_NTRY,2019,74.767952
LTU,UPPSRY_NTRY,2020,73.166847
LTU,UPPSRY_NTRY,2021,73.673454
ZAF,BUPPSRY,2010,49.241619
ZAF,BUPPSRY,2011,49.113503
ZAF,BUPPSRY,2012,47.92617
ZAF,BUPPSRY,2013,46.51461
ZAF,BUPPSRY,2014,46.519604
ZAF,BUPPSRY,2015,47.384739
ZAF,BUPPSRY,2016,46.094673
ZAF,BUPPSRY,2017,45.673302
ZAF,BUPPSRY,2018,45.860928
ZAF,BUPPSRY,2019,44.439327
ZAF,BUPPSRY,2020,40.074463
ZAF,TRY,2010,75.490814
ZAF,TRY,2011,76.977989
ZAF,TRY,2012,80.174294
ZAF,TRY,2013,82.998703
ZAF,TRY,2014,81.738312
ZAF,TRY,2015,81.25563
ZAF,TRY,2016,79.539787
ZAF,TRY,2017,78.707962
ZAF,TRY,2018,78.986198
ZAF,TRY,2019,77.200546
ZAF,TRY,2020,72.694473
ZAF,UPPSRY_NTRY,2010,58.60606
ZAF,UPPSRY_NTRY,2011,58.106701
ZAF,UPPSRY_NTRY,2012,59.840462
ZAF,UPPSRY_NTRY,2013,61.716122
ZAF,UPPSRY_NTRY,2014,61.450657
ZAF,UPPSRY_NTRY,2015,61.843971
ZAF,UPPSRY_NTRY,2016,61.50164
ZAF,UPPSRY_NTRY,2017,60.839893
ZAF,UPPSRY_NTRY,2018,59.450344
ZAF,UPPSRY_NTRY,2019,58.712944
ZAF,UPPSRY_NTRY,2020,52.64201
CRI,BUPPSRY,1987,57.429066
CRI,BUPPSRY,1988,56.184174
CRI,BUPPSRY,1989,56.993687
CRI,BUPPSRY,1990,56.926033
CRI,BUPPSRY,1991,56.188293
CRI,BUPPSRY,1992,56.452
CRI,BUPPSRY,1993,57.102432
CRI,BUPPSRY,1994,58.26001
CRI,BUPPSRY,1995,58.913231
CRI,BUPPSRY,1996,56.965866
CRI,BUPPSRY,1997,59.99564
CRI,BUPPSRY,1998,60.982613
CRI,BUPPSRY,1999,61.357746
CRI,BUPPSRY,2000,61.59605
CRI,BUPPSRY,2001,63.489506
CRI,BUPPSRY,2002,63.410751
CRI,BUPPSRY,2003,63.34066
CRI,BUPPSRY,2004,62.776333
CRI,BUPPSRY,2005,65.914574
CRI,BUPPSRY,2006,66.147629
CRI,BUPPSRY,2007,67.708755
CRI,BUPPSRY,2008,67.077698
CRI,BUPPSRY,2009,64.507881
CRI,BUPPSRY,2010,64.263031
CRI,BUPPSRY,2011,61.148151
CRI,BUPPSRY,2012,65.437431
CRI,BUPPSRY,2013,65.945564
CRI,BUPPSRY,2014,65.438843
CRI,BUPPSRY,2015,64.481216
CRI,BUPPSRY,2016,61.668736
CRI,BUPPSRY,2017,63.806953
CRI,BUPPSRY,2018,65.368034
CRI,BUPPSRY,2019,65.622574
CRI,BUPPSRY,2020,57.276474
CRI,BUPPSRY,2021,59.828228
CRI,TRY,1987,77.507713
CRI,TRY,1988,77.770279
CRI,TRY,1989,78.545593
CRI,TRY,1990,77.664375
CRI,TRY,1991,79.329597
CRI,TRY,1992,78.400902
CRI,TRY,1993,80.046448
CRI,TRY,1994,78.006798
CRI,TRY,1995,78.183334
CRI,TRY,1996,80.563759
CRI,TRY,1997,82.073799
CRI,TRY,1998,80.992729
CRI,TRY,1999,81.605812
CRI,TRY,2000,82.1614
CRI,TRY,2001,83.611443
CRI,TRY,2002,84.669533
CRI,TRY,2003,83.751411
CRI,TRY,2004,81.76635
CRI,TRY,2005,84.503532
CRI,TRY,2006,83.774475
CRI,TRY,2007,83.970078
CRI,TRY,2008,83.231461
CRI,TRY,2009,84.303986
CRI,TRY,2010,83.639328
CRI,TRY,2011,81.227402
CRI,TRY,2012,82.175148
CRI,TRY,2013,82.00811
CRI,TRY,2014,82.271797
CRI,TRY,2015,81.229309
CRI,TRY,2016,80.602211
CRI,TRY,2017,80.824501
CRI,TRY,2018,80.942894
CRI,TRY,2019,82.156219
CRI,TRY,2020,76.803146
CRI,TRY,2021,80.987968
CRI,UPPSRY_NTRY,1987,69.766182
CRI,UPPSRY_NTRY,1988,70.336182
CRI,UPPSRY_NTRY,1989,69.859818
CRI,UPPSRY_NTRY,1990,70.54055
CRI,UPPSRY_NTRY,1991,69.887222
CRI,UPPSRY_NTRY,1992,68.428177
CRI,UPPSRY_NTRY,1993,68.568092
CRI,UPPSRY_NTRY,1994,70.439384
CRI,UPPSRY_NTRY,1995,71.144424
CRI,UPPSRY_NTRY,1996,67.222862
CRI,UPPSRY_NTRY,1997,67.886566
CRI,UPPSRY_NTRY,1998,70.951088
CRI,UPPSRY_NTRY,1999,70.844193
CRI,UPPSRY_NTRY,2000,70.986984
CRI,UPPSRY_NTRY,2001,73.316238
CRI,UPPSRY_NTRY,2002,71.242462
CRI,UPPSRY_NTRY,2003,72.282898
CRI,UPPSRY_NTRY,2004,71.887047
CRI,UPPSRY_NTRY,2005,72.513893
CRI,UPPSRY_NTRY,2006,71.005692
CRI,UPPSRY_NTRY,2007,71.649071
CRI,UPPSRY_NTRY,2008,73.257668
CRI,UPPSRY_NTRY,2009,72.93705
CRI,UPPSRY_NTRY,2010,73.494446
CRI,UPPSRY_NTRY,2011,72.280754
CRI,UPPSRY_NTRY,2012,74.14592
CRI,UPPSRY_NTRY,2013,72.504944
CRI,UPPSRY_NTRY,2014,73.132286
CRI,UPPSRY_NTRY,2015,71.712273
CRI,UPPSRY_NTRY,2016,71.112854
CRI,UPPSRY_NTRY,2017,69.137001
CRI,UPPSRY_NTRY,2018,69.846558
CRI,UPPSRY_NTRY,2019,72.815857
CRI,UPPSRY_NTRY,2020,64.303535
CRI,UPPSRY_NTRY,2021,65.823845
G20,BUPPSRY,2012,57.448882
G20,BUPPSRY,2018,58.937456
G20,BUPPSRY,2019,59.1721
G20,BUPPSRY,2020,57.656443
G20,TRY,2012,79.775799
G20,TRY,2018,81.330985
G20,TRY,2019,81.513364
G20,TRY,2020,80.131969
G20,UPPSRY_NTRY,2012,70.32889
G20,UPPSRY_NTRY,2018,72.108698
G20,UPPSRY_NTRY,2019,72.060904
G20,UPPSRY_NTRY,2020,70.13555
